id,gender,age,time,type,type_order,stim_order,stim,response,pitch,roll,yaw,reaction_time
6,Female,29,Fri May 25 09:57:10 GMT+02:00 2018,arm_num,2,21,50,52.199999999999996,47.016296,-13.401517,315.89005,4498
6,Female,29,Fri May 25 09:57:15 GMT+02:00 2018,arm_num,2,22,3,3.8,3.4562316,-16.929329,321.18942,3772
6,Female,29,Fri May 25 09:57:20 GMT+02:00 2018,arm_num,2,23,53,54.3,48.87364,-12.367124,327.56097,3785
6,Female,29,Fri May 25 09:57:25 GMT+02:00 2018,arm_num,2,24,13,15.0,13.479227,-28.363983,327.9435,3357
6,Female,29,Fri May 25 09:57:31 GMT+02:00 2018,arm_num,2,25,25,27.1,24.419348,-23.729116,326.65518,3848
6,Female,29,Fri May 25 09:57:35 GMT+02:00 2018,arm_num,2,26,67,75.3,67.7538,-7.6855545,315.74002,3567
6,Female,29,Fri May 25 09:57:40 GMT+02:00 2018,arm_num,2,27,55,40.7,36.605007,-18.723307,324.9671,3423
6,Female,29,Fri May 25 09:57:45 GMT+02:00 2018,arm_num,2,28,17,16.9,15.22592,-27.310738,320.12015,3957
6,Female,29,Fri May 25 09:57:50 GMT+02:00 2018,arm_num,2,29,89,83.0,74.72239,-6.742219,312.99118,4116
6,Female,29,Fri May 25 09:57:55 GMT+02:00 2018,arm_num,2,30,72,59.1,53.171642,-13.682117,316.87323,3317
6,Female,29,Fri May 25 09:57:59 GMT+02:00 2018,arm_num,2,31,18,26.8,24.156094,-28.688972,328.68106,3054
6,Female,29,Fri May 25 09:58:03 GMT+02:00 2018,arm_num,2,32,83,87.6,78.81036,-6.5607314,320.69086,3483
6,Female,29,Fri May 25 09:58:07 GMT+02:00 2018,arm_num,2,33,12,18.799999999999997,16.96159,-33.674347,328.01584,2863
6,Female,29,Fri May 25 09:58:12 GMT+02:00 2018,arm_num,2,34,82,77.8,70.03489,-7.3834968,321.273,3676
6,Female,29,Fri May 25 09:58:15 GMT+02:00 2018,arm_num,2,35,26,39.2,35.27673,-26.759834,328.6112,2502
6,Female,29,Fri May 25 09:58:19 GMT+02:00 2018,arm_num,2,36,30,46.8,42.15649,-19.287195,329.20813,2736
6,Female,29,Fri May 25 09:58:23 GMT+02:00 2018,arm_num,2,37,75,77.30000000000001,69.583374,-5.0352197,329.6507,3155
6,Female,29,Fri May 25 09:58:27 GMT+02:00 2018,arm_num,2,38,51,48.3,43.44653,-18.44622,322.2997,3202
6,Female,29,Fri May 25 09:58:37 GMT+02:00 2018,wrist_grey,3,20,1,1.1270000000000002,5.373956,-2.1079257,325.57098,5260
6,Female,29,Fri May 25 09:58:42 GMT+02:00 2018,wrist_grey,3,21,48,31.311,9.387487,-57.524548,326.30844,3968
6,Female,29,Fri May 25 09:58:47 GMT+02:00 2018,wrist_grey,3,22,11,22.393000000000004,5.667362,-41.126938,324.51184,3690
6,Female,29,Fri May 25 09:58:52 GMT+02:00 2018,wrist_grey,3,23,18,29.351000000000003,5.708485,-53.910778,324.47894,3732
6,Female,29,Fri May 25 09:58:57 GMT+02:00 2018,wrist_grey,3,24,33,38.71000000000001,3.6310964,-71.1277,325.24863,3984
6,Female,29,Fri May 25 09:59:00 GMT+02:00 2018,wrist_grey,3,25,5,1.3720000000000003,0.5120668,2.5048983,324.41003,3004
6,Female,29,Fri May 25 09:59:05 GMT+02:00 2018,wrist_grey,3,26,41,43.61000000000001,4.932212,-80.06459,326.67413,3900
6,Female,29,Fri May 25 09:59:09 GMT+02:00 2018,wrist_grey,3,27,2,0.294,-1.7780555,-0.55917627,324.09308,3079
6,Female,29,Fri May 25 09:59:14 GMT+02:00 2018,wrist_grey,3,28,39,41.601000000000006,2.2323954,-76.36571,326.09085,4019
6,Female,29,Fri May 25 09:59:19 GMT+02:00 2018,wrist_grey,3,29,34,11.515,0.9083562,-21.147812,324.8428,3412
6,Female,29,Fri May 25 09:59:23 GMT+02:00 2018,wrist_grey,3,30,10,13.377,-0.33832774,-24.53883,322.90457,3377
6,Female,29,Fri May 25 09:59:27 GMT+02:00 2018,wrist_grey,3,31,26,25.235000000000003,2.6217802,-46.34405,326.28485,2708
6,Female,29,Fri May 25 09:59:31 GMT+02:00 2018,wrist_grey,3,32,24,16.709000000000003,1.4067106,-30.699095,324.9193,3699
6,Female,29,Fri May 25 09:59:36 GMT+02:00 2018,wrist_grey,3,33,13,9.8,2.392032,-17.965826,326.7348,3302
6,Female,29,Fri May 25 09:59:40 GMT+02:00 2018,wrist_grey,3,34,40,44.88400000000001,2.9695194,-82.39778,326.79388,3286
6,Female,29,Fri May 25 09:59:45 GMT+02:00 2018,wrist_grey,3,35,43,47.089,-0.73910683,-86.51031,323.1573,4440
6,Female,29,Fri May 25 09:59:50 GMT+02:00 2018,wrist_grey,3,36,28,21.07,-2.5458624,-38.72113,317.94928,3638
6,Female,29,Fri May 25 09:59:56 GMT+02:00 2018,wrist_grey,3,37,8,7.791000000000001,0.8825586,-14.30509,322.00778,4935
6,Female,29,Fri May 25 10:00:01 GMT+02:00 2018,wrist_grey,3,38,17,18.816,1.2899145,-34.52661,324.56738,3857
6,Female,29,Fri May 25 10:00:05 GMT+02:00 2018,wrist_grey,3,39,35,41.356,5.4651117,-75.93421,327.6727,3209
6,Female,29,Fri May 25 10:00:12 GMT+02:00 2018,arm_grey,4,20,6,19.061000000000003,34.976746,-54.78414,324.7659,3566
6,Female,29,Fri May 25 10:00:17 GMT+02:00 2018,arm_grey,4,21,42,48.510000000000005,89.11035,-14.220091,335.33548,3188
6,Female,29,Fri May 25 10:00:22 GMT+02:00 2018,arm_grey,4,22,5,16.415000000000003,30.109375,-54.624004,335.49283,4133
6,Female,29,Fri May 25 10:00:26 GMT+02:00 2018,arm_grey,4,23,10,27.146,49.825066,-34.93969,338.7041,3167
6,Female,29,Fri May 25 10:00:30 GMT+02:00 2018,arm_grey,4,24,35,41.944,77.06891,-25.615803,341.2283,3189
6,Female,29,Fri May 25 10:00:36 GMT+02:00 2018,arm_grey,4,25,37,40.76800000000001,74.882904,-2.191426,331.00574,5221
6,Female,29,Fri May 25 10:00:42 GMT+02:00 2018,arm_grey,4,26,9,18.522000000000002,33.976273,-38.690582,338.03293,3831
6,Female,29,Fri May 25 10:00:47 GMT+02:00 2018,arm_grey,4,27,40,46.648,85.644875,-17.155546,351.3099,4397
6,Female,29,Fri May 25 10:00:51 GMT+02:00 2018,arm_grey,4,28,4,6.566000000000001,12.033939,-69.73841,340.59503,3177
6,Female,29,Fri May 25 10:00:55 GMT+02:00 2018,arm_grey,4,29,25,36.358000000000004,66.802444,-14.730648,336.76236,2973
6,Female,29,Fri May 25 10:00:59 GMT+02:00 2018,arm_grey,4,30,27,30.723,56.39761,-32.687023,334.695,3026
6,Female,29,Fri May 25 10:01:04 GMT+02:00 2018,arm_grey,4,31,46,46.94200000000001,93.73813,-11.515333,20.112265,4360
6,Female,29,Fri May 25 10:01:09 GMT+02:00 2018,arm_grey,4,32,28,32.830000000000005,60.32927,-38.158607,346.73743,4033
6,Female,29,Fri May 25 10:01:14 GMT+02:00 2018,arm_grey,4,33,43,48.363,91.20148,-4.4093714,19.6447,4855
6,Female,29,Fri May 25 10:01:18 GMT+02:00 2018,arm_grey,4,34,3,4.655,8.541055,-70.53483,335.00317,3293
6,Female,29,Fri May 25 10:01:23 GMT+02:00 2018,arm_grey,4,35,34,43.414,79.72702,-22.733013,342.05286,3016
6,Female,29,Fri May 25 10:01:28 GMT+02:00 2018,arm_grey,4,36,39,43.071,79.10657,-11.610669,336.75104,4699
6,Female,29,Fri May 25 10:01:32 GMT+02:00 2018,arm_grey,4,37,7,25.235000000000003,46.351093,-57.20062,340.7559,2907
6,Female,29,Fri May 25 10:01:36 GMT+02:00 2018,arm_grey,4,38,48,45.864,95.79676,3.781833,12.599402,2954
6,Female,29,Fri May 25 10:01:39 GMT+02:00 2018,arm_grey,4,39,36,35.329,64.91759,-39.65674,346.36066,2718
6,Female,29,Fri May 25 10:01:46 GMT+02:00 2018,wrist_num,5,19,25,33.5,12.707711,-30.141474,348.5928,3274
6,Female,29,Fri May 25 10:01:50 GMT+02:00 2018,wrist_num,5,20,34,49.2,7.3310804,-44.296616,349.46722,3186
6,Female,29,Fri May 25 10:01:54 GMT+02:00 2018,wrist_num,5,21,100,87.5,171.61967,-78.760025,358.12982,3084
6,Female,29,Fri May 25 10:01:59 GMT+02:00 2018,wrist_num,5,22,61,72.30000000000001,12.232194,-65.04724,358.58185,3580
6,Female,29,Fri May 25 10:02:03 GMT+02:00 2018,wrist_num,5,23,10,1.0,1.1531324,-0.8971196,346.26505,3444
6,Female,29,Fri May 25 10:02:07 GMT+02:00 2018,wrist_num,5,24,70,58.7,9.884867,-52.801952,354.9032,2795
6,Female,29,Fri May 25 10:02:11 GMT+02:00 2018,wrist_num,5,25,37,16.599999999999998,2.0176883,-14.934772,351.06604,3238
6,Female,29,Fri May 25 10:02:15 GMT+02:00 2018,wrist_num,5,26,91,89.5,170.76534,-80.519066,1.0739764,3021
6,Female,29,Fri May 25 10:02:19 GMT+02:00 2018,wrist_num,5,27,72,61.2,12.195795,-55.116425,356.88388,2529
6,Female,29,Fri May 25 10:02:22 GMT+02:00 2018,wrist_num,5,28,94,91.6,172.5243,-82.4789,357.2859,2588
6,Female,29,Fri May 25 10:02:26 GMT+02:00 2018,wrist_num,5,29,7,8.6,4.454385,-7.782709,353.87646,3269
6,Female,29,Fri May 25 10:02:30 GMT+02:00 2018,wrist_num,5,30,80,60.7,14.801741,-54.63371,357.06107,2818
6,Female,29,Fri May 25 10:02:34 GMT+02:00 2018,wrist_num,5,31,83,62.800000000000004,14.455,-56.552166,354.65756,3010
6,Female,29,Fri May 25 10:02:38 GMT+02:00 2018,wrist_num,5,32,19,8.299999999999999,4.2274675,-7.506207,351.79984,3003
6,Female,29,Fri May 25 10:02:44 GMT+02:00 2018,wrist_num,5,33,4,5.0,-0.98266375,4.470025,352.37036,4842
6,Female,29,Fri May 25 10:02:48 GMT+02:00 2018,wrist_num,5,34,27,21.299999999999997,4.0333343,-19.141483,355.8017,2940
6,Female,29,Fri May 25 10:02:51 GMT+02:00 2018,wrist_num,5,35,32,29.4,6.856498,-26.43921,356.78897,2412
6,Female,29,Fri May 25 10:02:55 GMT+02:00 2018,wrist_num,5,36,12,8.299999999999999,3.2583663,7.497514,353.21017,2780
6,Female,29,Fri May 25 10:02:59 GMT+02:00 2018,wrist_num,5,37,51,55.300000000000004,11.3926325,-49.740097,359.16702,2919
6,Female,29,Fri May 25 10:03:03 GMT+02:00 2018,wrist_num,5,38,95,93.6,5.6052427,-84.20534,358.27078,3410
7,Male,27,Fri May 25 10:11:18 GMT+02:00 2018,slider_num,0,39,26,28.13,NA,NA,NA,10973
7,Male,27,Fri May 25 10:11:31 GMT+02:00 2018,slider_num,0,40,53,52.09,NA,NA,NA,9132
7,Male,27,Fri May 25 10:11:45 GMT+02:00 2018,slider_num,0,41,28,27.32,NA,NA,NA,10494
7,Male,27,Fri May 25 10:11:54 GMT+02:00 2018,slider_num,0,42,4,3.98,NA,NA,NA,6060
7,Male,27,Fri May 25 10:12:05 GMT+02:00 2018,slider_num,0,43,17,18.14,NA,NA,NA,9525
7,Male,27,Fri May 25 10:12:13 GMT+02:00 2018,slider_num,0,44,45,43.83,NA,NA,NA,5820
7,Male,27,Fri May 25 10:12:22 GMT+02:00 2018,slider_num,0,45,94,96.53,NA,NA,NA,8130
7,Male,27,Fri May 25 10:12:33 GMT+02:00 2018,slider_num,0,46,66,70.54,NA,NA,NA,9011
7,Male,27,Fri May 25 10:12:41 GMT+02:00 2018,slider_num,0,47,55,54.54,NA,NA,NA,6082
7,Male,27,Fri May 25 10:12:55 GMT+02:00 2018,slider_num,0,48,8,6.32,NA,NA,NA,12496
7,Male,27,Fri May 25 10:13:06 GMT+02:00 2018,slider_num,0,49,79,86.24,NA,NA,NA,9678
7,Male,27,Fri May 25 10:13:25 GMT+02:00 2018,slider_num,0,50,61,67.07,NA,NA,NA,16578
7,Male,27,Fri May 25 10:13:33 GMT+02:00 2018,slider_num,0,51,96,96.74,NA,NA,NA,6953
7,Male,27,Fri May 25 10:13:44 GMT+02:00 2018,slider_num,0,52,10,8.97,NA,NA,NA,9329
7,Male,27,Fri May 25 10:13:54 GMT+02:00 2018,slider_num,0,53,70,77.27,NA,NA,NA,8827
7,Male,27,Fri May 25 10:14:08 GMT+02:00 2018,slider_num,0,54,33,29.97,NA,NA,NA,11768
7,Male,27,Fri May 25 10:14:19 GMT+02:00 2018,slider_num,0,55,7,5.91,NA,NA,NA,9824
7,Male,27,Fri May 25 10:14:29 GMT+02:00 2018,slider_num,0,56,41,39.76,NA,NA,NA,8798
7,Male,27,Fri May 25 10:14:38 GMT+02:00 2018,slider_num,0,57,49,49.54,NA,NA,NA,7805
7,Male,27,Fri May 25 10:14:47 GMT+02:00 2018,slider_num,0,58,92,96.64,NA,NA,NA,6334
7,Male,27,Fri May 25 10:15:06 GMT+02:00 2018,wrist_grey,1,40,46,45.57000000000001,174.77472,83.67237,16.113472,9091
7,Male,27,Fri May 25 10:15:15 GMT+02:00 2018,wrist_grey,1,41,38,41.405,3.9860673,76.09189,12.281799,6503
7,Male,27,Fri May 25 10:15:25 GMT+02:00 2018,wrist_grey,1,42,25,24.010000000000005,3.0402787,44.111942,5.2440434,8651
7,Male,27,Fri May 25 10:15:31 GMT+02:00 2018,wrist_grey,1,43,23,20.384000000000004,-0.59245324,37.474873,12.67896,4919
7,Male,27,Fri May 25 10:15:40 GMT+02:00 2018,wrist_grey,1,44,22,20.041,1.4104513,36.835175,6.899295,5139
7,Male,27,Fri May 25 10:15:46 GMT+02:00 2018,wrist_grey,1,45,27,30.184000000000005,4.3110566,55.398594,8.933812,4965
7,Male,27,Fri May 25 10:15:53 GMT+02:00 2018,wrist_grey,1,46,45,43.757000000000005,9.530701,80.33094,2.9467826,4570
7,Male,27,Fri May 25 10:16:01 GMT+02:00 2018,wrist_grey,1,47,6,13.916,-7.5715895,25.599955,15.450835,6895
7,Male,27,Fri May 25 10:16:06 GMT+02:00 2018,wrist_grey,1,48,7,22.05,-3.8823051,40.466507,12.3354025,4232
7,Male,27,Fri May 25 10:16:15 GMT+02:00 2018,wrist_grey,1,49,21,27.342000000000002,-3.0654829,50.25385,10.552946,6334
7,Male,27,Fri May 25 10:16:20 GMT+02:00 2018,wrist_grey,1,0,3,1.568,-5.5875134,2.8985908,12.484191,4013
7,Male,27,Fri May 25 10:16:29 GMT+02:00 2018,wrist_grey,1,1,22,30.380000000000003,-0.7903154,55.763718,9.423754,8516
7,Male,27,Fri May 25 10:16:36 GMT+02:00 2018,wrist_grey,1,2,20,27.489000000000004,-1.6280739,50.523968,12.233169,5679
7,Male,27,Fri May 25 10:16:43 GMT+02:00 2018,wrist_grey,1,3,29,33.222,14.516999,61.04419,5.478154,4891
7,Male,27,Fri May 25 10:16:48 GMT+02:00 2018,wrist_grey,1,4,21,20.678,-4.714138,37.96108,8.834365,4687
7,Male,27,Fri May 25 10:16:56 GMT+02:00 2018,wrist_grey,1,5,38,34.839000000000006,8.286332,63.99867,1.9748217,6474
7,Male,27,Fri May 25 10:17:02 GMT+02:00 2018,wrist_grey,1,6,1,2.4010000000000002,-12.000508,4.4409695,6.6082745,5351
7,Male,27,Fri May 25 10:17:10 GMT+02:00 2018,wrist_grey,1,7,35,37.093,-2.0534081,68.1034,14.501578,5380
7,Male,27,Fri May 25 10:17:17 GMT+02:00 2018,wrist_grey,1,8,44,44.247,178.52023,81.27013,14.258397,5462
7,Male,27,Fri May 25 10:17:27 GMT+02:00 2018,wrist_grey,1,9,14,30.233,-3.0824087,55.5537,14.087615,8833
7,Male,27,Fri May 25 10:17:41 GMT+02:00 2018,slider_grey,2,40,25,24.225600000000004,NA,NA,NA,9513
7,Male,27,Fri May 25 10:17:46 GMT+02:00 2018,slider_grey,2,41,43,49.00000000000001,NA,NA,NA,3035
7,Male,27,Fri May 25 10:17:53 GMT+02:00 2018,slider_grey,2,42,37,44.70270000000001,NA,NA,NA,4896
7,Male,27,Fri May 25 10:17:58 GMT+02:00 2018,slider_grey,2,43,34,36.3629,NA,NA,NA,3843
7,Male,27,Fri May 25 10:18:02 GMT+02:00 2018,slider_grey,2,44,46,49.00000000000001,NA,NA,NA,2840
7,Male,27,Fri May 25 10:18:09 GMT+02:00 2018,slider_grey,2,45,9,4.5472,NA,NA,NA,5801
7,Male,27,Fri May 25 10:18:14 GMT+02:00 2018,slider_grey,2,46,26,17.1304,NA,NA,NA,4729
7,Male,27,Fri May 25 10:18:22 GMT+02:00 2018,slider_grey,2,47,36,43.757000000000005,NA,NA,NA,6340
7,Male,27,Fri May 25 10:18:29 GMT+02:00 2018,slider_grey,2,48,6,5.845700000000001,NA,NA,NA,6174
7,Male,27,Fri May 25 10:18:33 GMT+02:00 2018,slider_grey,2,49,0,0.0,NA,NA,NA,2399
7,Male,27,Fri May 25 10:18:37 GMT+02:00 2018,slider_grey,2,0,35,43.154300000000006,NA,NA,NA,3682
7,Male,27,Fri May 25 10:18:43 GMT+02:00 2018,slider_grey,2,1,32,45.0065,NA,NA,NA,4325
7,Male,27,Fri May 25 10:18:46 GMT+02:00 2018,slider_grey,2,2,44,49.00000000000001,NA,NA,NA,1686
7,Male,27,Fri May 25 10:18:51 GMT+02:00 2018,slider_grey,2,3,12,13.837600000000002,NA,NA,NA,4402
7,Male,27,Fri May 25 10:18:56 GMT+02:00 2018,slider_grey,2,4,27,33.9178,NA,NA,NA,4229
7,Male,27,Fri May 25 10:19:01 GMT+02:00 2018,slider_grey,2,5,10,19.6294,NA,NA,NA,3614
7,Male,27,Fri May 25 10:19:08 GMT+02:00 2018,slider_grey,2,6,21,25.274200000000004,NA,NA,NA,5640
7,Male,27,Fri May 25 10:19:11 GMT+02:00 2018,slider_grey,2,7,47,49.00000000000001,NA,NA,NA,2324
7,Male,27,Fri May 25 10:19:13 GMT+02:00 2018,slider_grey,2,8,46,49.00000000000001,NA,NA,NA,1712
7,Male,27,Fri May 25 10:19:17 GMT+02:00 2018,slider_grey,2,9,30,44.1049,NA,NA,NA,2811
7,Male,27,Fri May 25 10:19:59 GMT+02:00 2018,wrist_num,3,39,88,63.8,-4.758634,57.454563,333.3015,36752
7,Male,27,Fri May 25 10:20:08 GMT+02:00 2018,wrist_num,3,40,17,37.8,-8.41982,33.99846,328.7284,5365
7,Male,27,Fri May 25 10:20:18 GMT+02:00 2018,wrist_num,3,41,44,15.8,-5.088093,14.241946,331.5143,8775
7,Male,27,Fri May 25 10:20:28 GMT+02:00 2018,wrist_num,3,42,14,17.0,-2.7855096,15.306585,334.57373,8815
7,Male,27,Fri May 25 10:20:35 GMT+02:00 2018,wrist_num,3,43,55,68.89999999999999,0.4715898,61.9715,332.44315,6857
7,Male,27,Fri May 25 10:20:45 GMT+02:00 2018,wrist_num,3,44,77,74.2,0.76447886,66.79872,329.8511,6670
7,Male,27,Fri May 25 10:20:55 GMT+02:00 2018,wrist_num,3,45,89,76.3,-1.9714428,68.647415,334.95105,9291
7,Male,27,Fri May 25 10:21:03 GMT+02:00 2018,wrist_num,3,46,67,53.3,-4.7900357,48.00391,332.6235,6529
7,Male,27,Fri May 25 10:21:14 GMT+02:00 2018,wrist_num,3,47,60,76.39999999999999,3.9632316,68.74561,329.3651,10060
7,Male,27,Fri May 25 10:21:21 GMT+02:00 2018,wrist_num,3,48,48,59.0,0.16319385,53.14482,332.93762,5493
7,Male,27,Fri May 25 10:21:38 GMT+02:00 2018,wrist_num,3,49,26,26.0,-5.7833605,23.39984,334.60123,15771
7,Male,27,Fri May 25 10:21:44 GMT+02:00 2018,wrist_num,3,50,52,60.4,-0.4244036,54.326748,333.09393,5225
7,Male,27,Fri May 25 10:21:50 GMT+02:00 2018,wrist_num,3,51,54,66.8,0.9853878,60.136925,332.37778,5084
7,Male,27,Fri May 25 10:21:58 GMT+02:00 2018,wrist_num,3,52,38,30.8,-3.9479914,27.751806,331.39285,6825
7,Male,27,Fri May 25 10:22:07 GMT+02:00 2018,wrist_num,3,53,87,86.4,5.49425,77.76753,328.2711,7672
7,Male,27,Fri May 25 10:22:19 GMT+02:00 2018,wrist_num,3,54,81,74.3,4.4292135,66.90358,330.43454,10593
7,Male,27,Fri May 25 10:22:23 GMT+02:00 2018,wrist_num,3,55,57,64.3,2.8933446,57.87395,331.5505,4087
7,Male,27,Fri May 25 10:22:31 GMT+02:00 2018,wrist_num,3,56,23,26.200000000000003,-3.1101248,23.56424,334.9196,6995
7,Male,27,Fri May 25 10:22:37 GMT+02:00 2018,wrist_num,3,57,47,53.7,-0.8138273,48.370342,332.36438,4965
7,Male,27,Fri May 25 10:22:49 GMT+02:00 2018,wrist_num,3,58,85,84.0,11.003579,75.59171,324.85107,9856
7,Male,27,Fri May 25 10:23:04 GMT+02:00 2018,arm_num,4,39,48,34.5,31.014807,9.903094,332.18427,9623
7,Male,27,Fri May 25 10:23:12 GMT+02:00 2018,arm_num,4,40,44,20.7,18.59568,2.5861752,330.12613,7080
7,Male,27,Fri May 25 10:23:18 GMT+02:00 2018,arm_num,4,41,49,31.200000000000003,28.05123,0.36202204,327.69293,5747
7,Male,27,Fri May 25 10:23:26 GMT+02:00 2018,arm_num,4,42,63,36.0,32.39958,0.9075529,334.60666,7487
7,Male,27,Fri May 25 10:23:35 GMT+02:00 2018,arm_num,4,43,62,38.1,34.300213,5.866797,339.8407,8265
7,Male,27,Fri May 25 10:23:42 GMT+02:00 2018,arm_num,4,44,43,24.3,21.895271,11.408571,337.1948,5906
7,Male,27,Fri May 25 10:23:51 GMT+02:00 2018,arm_num,4,45,21,0.1,0.09306598,11.87573,336.18454,8219
7,Male,27,Fri May 25 10:24:03 GMT+02:00 2018,arm_num,4,46,2,3.1,-2.8033288,5.072363,339.31296,10720
7,Male,27,Fri May 25 10:24:13 GMT+02:00 2018,arm_num,4,47,29,13.4,12.038249,4.9479537,335.72977,9055
7,Male,27,Fri May 25 10:24:28 GMT+02:00 2018,arm_num,4,48,85,67.8,61.01359,-4.003251,337.4706,14011
7,Male,27,Fri May 25 10:24:33 GMT+02:00 2018,arm_num,4,49,4,0.5,0.4572903,6.9401636,329.79535,4644
7,Male,27,Fri May 25 10:24:49 GMT+02:00 2018,arm_num,4,50,16,2.9,-2.5960417,5.258925,330.3382,14357
7,Male,27,Fri May 25 10:24:59 GMT+02:00 2018,arm_num,4,51,54,51.6,46.47364,-2.768641,341.92535,7625
7,Male,27,Fri May 25 10:25:07 GMT+02:00 2018,arm_num,4,52,52,55.7,50.137978,-2.2911024,334.3618,7143
7,Male,27,Fri May 25 10:25:15 GMT+02:00 2018,arm_num,4,53,70,58.3,52.464493,-2.8617551,344.1254,7720
7,Male,27,Fri May 25 10:25:24 GMT+02:00 2018,arm_num,4,54,95,76.7,69.064606,-10.275059,338.77097,6849
7,Male,27,Fri May 25 10:25:33 GMT+02:00 2018,arm_num,4,55,34,24.5,22.094748,0.79030484,332.71222,8055
7,Male,27,Fri May 25 10:25:43 GMT+02:00 2018,arm_num,4,56,41,29.2,26.30101,2.2167974,335.60132,8834
7,Male,27,Fri May 25 10:25:53 GMT+02:00 2018,arm_num,4,57,36,25.9,23.27788,3.32805,337.15494,8740
7,Male,27,Fri May 25 10:26:02 GMT+02:00 2018,arm_num,4,58,42,34.2,30.777174,8.153057,342.4969,6822
7,Male,27,Fri May 25 10:26:11 GMT+02:00 2018,arm_grey,5,40,44,38.073,69.919914,-4.1217194,338.66824,6064
7,Male,27,Fri May 25 10:26:19 GMT+02:00 2018,arm_grey,5,41,41,36.456,66.925156,0.75976294,343.45663,6613
7,Male,27,Fri May 25 10:26:24 GMT+02:00 2018,arm_grey,5,42,0,0.24500000000000002,-0.4091595,5.619264,329.7953,3963
7,Male,27,Fri May 25 10:26:30 GMT+02:00 2018,arm_grey,5,43,22,20.041,36.776268,-0.590373,335.91486,5913
7,Male,27,Fri May 25 10:26:37 GMT+02:00 2018,arm_grey,5,44,13,7.007000000000001,12.88904,1.3042759,331.2312,5141
7,Male,27,Fri May 25 10:26:43 GMT+02:00 2018,arm_grey,5,45,15,13.230000000000002,24.290953,1.8405657,332.82108,5555
7,Male,27,Fri May 25 10:26:53 GMT+02:00 2018,arm_grey,5,46,16,18.473000000000003,33.927807,-0.5055743,327.09103,8493
7,Male,27,Fri May 25 10:27:00 GMT+02:00 2018,arm_grey,5,47,24,26.656000000000002,49.001804,-4.1179037,331.78104,6133
7,Male,27,Fri May 25 10:27:06 GMT+02:00 2018,arm_grey,5,48,47,39.641000000000005,72.775826,-12.205516,323.0027,5131
7,Male,27,Fri May 25 10:27:18 GMT+02:00 2018,arm_grey,5,49,19,15.876000000000003,29.187475,3.5232046,328.07507,9996
7,Male,27,Fri May 25 10:27:24 GMT+02:00 2018,arm_grey,5,0,15,11.956000000000001,21.915636,-0.5915847,325.35138,4875
7,Male,27,Fri May 25 10:27:31 GMT+02:00 2018,arm_grey,5,1,35,28.42,52.201927,-2.058887,324.44263,6157
7,Male,27,Fri May 25 10:27:36 GMT+02:00 2018,arm_grey,5,2,42,35.378,65.01737,-12.171926,327.51382,4422
7,Male,27,Fri May 25 10:27:44 GMT+02:00 2018,arm_grey,5,3,28,27.587,50.64182,0.3259103,340.11502,7617
7,Male,27,Fri May 25 10:27:50 GMT+02:00 2018,arm_grey,5,4,24,23.422000000000004,42.978237,-1.3127439,338.12814,5746
7,Male,27,Fri May 25 10:27:56 GMT+02:00 2018,arm_grey,5,5,14,0.8330000000000001,1.5041193,11.487579,336.78043,4870
7,Male,27,Fri May 25 10:28:02 GMT+02:00 2018,arm_grey,5,6,21,14.406,26.46604,0.04053153,333.47076,5715
7,Male,27,Fri May 25 10:28:10 GMT+02:00 2018,arm_grey,5,7,13,0.196,0.40184206,5.2474694,331.55994,7271
7,Male,27,Fri May 25 10:28:19 GMT+02:00 2018,arm_grey,5,8,11,0.294,-0.5075614,5.6332045,334.11786,7595
7,Male,27,Fri May 25 10:28:25 GMT+02:00 2018,arm_grey,5,9,30,30.380000000000003,55.810368,-0.040981043,345.65378,5159
8,Male,27,Fri May 25 10:38:32 GMT+02:00 2018,wrist_grey,0,10,23,40.866,2.925283,75.09708,5.515365,5891
8,Male,27,Fri May 25 10:38:39 GMT+02:00 2018,wrist_grey,0,11,12,28.567000000000004,4.2226973,52.436302,6.7997656,4639
8,Male,27,Fri May 25 10:38:50 GMT+02:00 2018,wrist_grey,0,12,33,42.63,2.2362392,78.30865,5.5833664,6514
8,Male,27,Fri May 25 10:38:57 GMT+02:00 2018,wrist_grey,0,13,13,27.44,5.7146564,50.374313,9.742231,4221
8,Male,27,Fri May 25 10:39:04 GMT+02:00 2018,wrist_grey,0,14,4,0.49000000000000005,2.6838934,0.8787111,16.890718,4798
8,Male,27,Fri May 25 10:39:09 GMT+02:00 2018,wrist_grey,0,15,48,42.63,172.04216,78.27521,357.33533,3679
8,Male,27,Fri May 25 10:39:14 GMT+02:00 2018,wrist_grey,0,16,2,1.3230000000000002,2.9348798,2.4581938,15.642572,2629
8,Male,27,Fri May 25 10:39:18 GMT+02:00 2018,wrist_grey,0,17,40,44.83500000000001,4.0933166,82.305176,3.536172,3057
8,Male,27,Fri May 25 10:39:22 GMT+02:00 2018,wrist_grey,0,18,26,34.888000000000005,3.2695205,64.095566,8.855648,3159
8,Male,27,Fri May 25 10:39:26 GMT+02:00 2018,wrist_grey,0,19,24,31.409000000000002,5.869021,57.680424,11.400352,2903
8,Male,27,Fri May 25 10:39:30 GMT+02:00 2018,wrist_grey,0,20,11,23.716,3.9869783,43.527145,11.519989,2672
8,Male,27,Fri May 25 10:39:34 GMT+02:00 2018,wrist_grey,0,21,0,1.764,-0.20590016,-3.2186584,10.083194,2745
